latitude	PM2.5	NOx	PM10	C2H3NO5	CH4	longitude	Pb	TEMP	NH3	SO2	O3	CO	PAHs	H2CO	PRES	warning	CFCs
-21.42917	9.58812	9.80871	7.27814	0.40826	8.32232	-45.94722	34.98956	25.98434	10.63541	6.51137	8.71992	9.34995	8.45084	39.27018	1146.95586	0.00000	77.01993
0.76755	7.81865	8.58418	8.48177	0.63473	7.78434	24.43973	54.72138	10.16807	9.99900	12.44678	9.72576	8.39078	8.64722	12.67972	1145.00413	1.00000	73.48370
33.3213	8.90689	9.76848	5.47478	0.15689	9.04359	130.94098	49.98358	27.03863	7.65212	8.62502	6.15256	9.18300	8.29039	63.42173	1173.67239	1.00000	62.81409
23.18	7.78345	7.49761	6.11282	0.17625	8.26433	88.58	51.04853	11.98135	7.05612	7.78451	4.62730	4.00743	9.34237	34.38392	1193.20272	0.00000	82.99050
35.85	10.74608	8.62640	5.86460	0.17783	8.67053	117.7	69.41724	32.53702	8.97075	7.42893	9.14070	10.47517	7.35599	55.15174	1093.75029	0.00000	75.18648
29.84576	11.40050	7.71659	3.84942	0.17583	7.19266	-90.10674	53.84677	14.82199	10.92202	6.23866	10.28227	9.16758	7.92793	31.71375	1143.03572	0.00000	75.22483
61.72744	7.53027	7.08427	4.83037	0.10171	5.76276	17.10558	64.81713	26.92370	9.85755	9.31266	5.43349	5.30784	6.55062	60.95046	1057.21946	0.00000	69.03598
-7.57897	10.06770	9.08727	5.79026		7.73417	112.23109	46.75736	17.05833	5.99270	5.17958	10.13982	6.27911	8.65305	28.21725	1071.75402	1.00000	58.19576
42	7.72649	7.95037	7.74274	0.38781	8.69927	21.32778	78.93928	24.14221	9.89236	11.96502	6.37598	9.12603	8.90975	40.14880	1100.64456	0.00000	74.95572
25.95533	10.51341	6.34671	6.20277	0.19118	8.96879	68.88871	50.68509	21.70809	10.21298	5.90758	9.06807	9.91661	10.15283	56.96245	1107.37072	0.00000	69.10526
49.65186	7.84237	7.82021	8.43977	0.84453	8.03236	26.97253	51.52329	3.95025	10.33915	11.05563	8.90281	8.62949	9.17536	54.06766	1186.45545	1.00000	70.33552
21.53889	8.71005	7.24679	6.45331	0.18755	8.40960	71.57737	27.08893	25.18127	5.31344	3.74353	9.24711	5.36886	8.27575	53.23094	1183.84428	1.00000	77.42088
0.03813	8.26297	7.42338	10.40223	3.98615	6.76728	36.36339	56.89985	31.56293	10.73564	8.64351	7.98100	8.50294	5.29378	39.11348	1090.44228	1.00000	79.93978
21.53889	7.38276	8.55330	6.05960	0.13364	8.75395	71.57737	44.82434	-2.39968	7.50611	7.46556	11.01863	8.68708	8.87041	58.86824	1172.55296	1.00000	75.39645
-4.5833	8.17070	9.89569	5.34407	0.20846	6.77594	15.16554	28.91369	17.84816	8.98113	6.14955	3.69037	5.62709	7.70528	75.09397	1155.91574	1.00000	65.93922
14.62072	9.64036	7.73525	5.23742	0.15728	8.45731	74.83554	59.71799	12.74469	5.91968	6.46788	7.09023	6.56458	9.45607	45.87028	1089.90691	1.00000	78.24040
31.64615	9.30314	5.48381	7.59665	0.29151	4.53381	120.74221	48.24681	8.41684	11.74978	6.73447	9.28984	6.80178	7.27297	35.53989	1146.24986	0.00000	68.97791
41.57439	9.22756	9.30803	8.70082	0.79219	6.90181	24.71204	42.56634	6.03398	7.64191	8.29413	11.10324	6.92987	7.67150	41.55641	1068.40734	1.00000	79.15027
34.5624	7.40962	9.83929	8.41092	0.59398	7.58964	38.28402	38.57315	6.07230	8.71155	7.20637	10.14993	6.40139	8.63233	63.88212	1129.19569	1.00000	86.93113
41.55815	6.40680	8.66553	9.95643	2.59715	8.01246	-73.0515	63.91541	-1.66084	0.90589	8.83601	8.89526	8.71414	8.48665	76.66699	1138.56955	0.00000	69.63624
2.2139	7.30693	7.35694	5.30558	0.26892	8.90468	102.3278	82.88484	15.13643	7.30283	8.75576	7.46844	6.70398	7.79840	42.47729	1134.44187	0.00000	73.78331
40.55851	5.44456	7.57685	7.36183	0.30451	7.77248	17.80774	53.54614	15.16349	7.06915	9.41825	6.63155	6.43438	7.87276	53.52707	1160.03046	0.00000	61.95061
36.65	7.44765	9.10976	6.94261	0.24372	7.64002	138.31667	32.20985	2.42645	9.97033	6.27386	10.37204	7.50092	6.64532	56.79981	1185.62523	0.00000	75.60797
53.46506	8.72971	9.26709	8.49412	0.77268	7.84176	-1.47217	23.07321	24.44903	9.28777	11.24879	9.65935	9.05882	9.75157	46.32663	1186.45146	1.00000	62.68880
26.76628	8.45268	8.17715	7.68055	0.42347	8.75922	83.36889	35.99872	7.31218	5.95109	5.24753	9.72274	5.46374	8.74345	65.46730	1143.34740	1.00000	65.10008
46.18396	9.44026	8.25669	6.54912	0.30806	8.59591	6.10237	49.08622	6.61292	9.60362	6.47824	10.00963	7.88481	8.81312	60.74875	1191.02075	0.00000	79.01525
44.92801	9.78318	9.74230	7.67035	0.36782	6.94297	4.8951	43.68240	11.48811	6.50060	6.63834	10.72246	5.77056	8.22359	31.65693	1192.48840	1.00000	74.26772
41.41204	10.77760	9.21617	5.23605	0.09447	7.26947	2.18247	58.30768	17.05588	5.38207	5.85446	8.71825	6.20981	8.54860	54.49104	1188.33857	1.00000	87.57664
48.90472	7.11270	7.68256	5.33731	0.10818	9.14180	2.2469	49.57913	-1.67905	6.79721	7.62551	5.78959	4.50822	8.17302	36.88682	1138.18046	0.00000	74.67457
51.82721	7.52123	7.17504	9.74666	2.17051	8.10040	107.60627	29.45012	-7.86207	9.27838	9.25076	9.01455	8.77074	7.54927	45.91975	1058.39541	1.00000	78.51030
33.76446	7.88504	6.98013	7.19032	0.40928	9.77813	-117.79394	41.75627	-2.61381	5.30214	10.14528	8.19816	8.82283	8.61003	48.81495	1085.04480	0.00000	72.91352
-17.74431	7.38654	9.75389	7.61884	0.39916	6.72174	-48.62789	52.66507	21.90034	6.31894	11.94261	11.75738	9.06725	6.84268	40.98217	1171.60978	1.00000	73.10351
51.62907	8.97973	8.41892	8.55212	0.73375	7.84846	-0.74934	64.47795	21.49095	7.39149	7.29944	11.05826	5.32326	7.70939	39.13778	1157.30756	1.00000	73.84104
41.80753	8.79041	8.58724	9.49927	1.63692	9.00265	-87.65644	36.75756	22.80568	9.10526	9.73658	11.28744	5.77673	8.75796	38.12175	1097.60239	1.00000	83.99901
42.97086	7.26848	6.54130	8.50368	0.73822	7.23655	-82.42491	61.97482	8.19066	8.25652	10.76620	10.41390	9.55870	7.78519	39.75221	1059.79606	1.00000	83.10383
34.56861	8.60802	8.77483	7.51321	0.47975	9.05557	105.89333	67.48020	0.38166	8.91826	8.53238	9.70147	7.41527	7.00820	68.15061	1172.92579	1.00000	78.84969
17.94979	10.48808	6.43446	3.41745	0.02502	8.43909	-94.91386	44.77140	11.44373	9.48805	7.69045	10.03231	11.53830	8.20089	22.61086	1061.64273	0.00000	65.31157
-33.88096	10.16412	10.51490	7.90910	0.49194	6.54205	151.07986	87.21210	25.76881	8.91426	9.08822	7.96638	10.83578	8.21469	40.69083	1100.13706	0.00000	62.89275
41.55815	6.40343	8.65685	7.88283	0.38205	6.84801	-73.0515	70.87745	24.85444	8.05092	10.56515	7.02859	9.25432	7.96875	39.69253	1142.22994	0.00000	71.98406
-10.90889	9.53484	8.13269	7.40378	0.34186	6.99460	-37.03861	63.44919	-1.85391	9.08577	7.13441	8.54969	10.76031	7.81458	44.79906	1120.07060	0.00000	67.77104
-37.32167	9.48347	7.70590	4.91061	0.20126	8.29559	-59.13316	55.10098	4.38106	4.48068	3.97060	7.55824	7.15469	8.80106	66.55348	1061.20691	1.00000	77.89339
51.26	6.30738	8.48485	5.03209	0.10620	8.41297	-2.1875	45.67306	26.11627	7.76903	9.75785	7.03750	5.37955	6.02232	54.41868	1127.47206	0.00000	70.75689
24.05979	7.14266	8.95730	8.41323	0.61299	8.18881	77.40858	33.49646	11.57031	6.68683	8.29747	5.55916	8.21713	8.97197	36.07250	1103.17040	0.00000	76.27599
61.72744	7.16726	9.33950	8.29140	0.52222	8.63966	17.10558	50.05704	18.05352	8.40244	10.03899	8.45243	9.70748	8.43689	47.53202	1114.91729	1.00000	69.18219
46.65581	9.13098	8.66960	5.98218	0.20692	7.92822	32.6178	44.62296	18.90884	8.24543	8.46782	7.48490	8.29518	8.45760	48.25412	1198.51435	1.00000	84.14607
-28.44917	4.75292	8.62144	10.67614	5.15029	7.15854	-52.2	30.45500	16.41139	9.50090	7.43640	10.37281	9.47565	5.06821	38.53398	1176.90772	1.00000	82.18965
14.14989	9.12984	8.97638	6.79848	0.31403	7.79965	121.3152	39.93753	18.00925	8.68511	7.05864	9.14869	10.48865	8.40597	79.48572	1063.16537	0.00000	78.29968
23.02677	6.81652	8.26833	8.96829	1.09387	7.26960	113.13148	40.64373	18.83656	9.56049	8.38257	8.91286	5.37469	9.03695	36.31262	1168.36810	1.00000	85.82931
30.29184	7.87453	8.15775	7.74871	0.34473	7.05894	71.67164	59.55842	15.63745	7.35981	8.39069	5.98309	8.54283	8.67537	42.25644	1150.68277	0.00000	66.48152
18.87813	8.52052	5.86283	8.46437	0.64704	7.68701	72.93924	37.68039	-1.25637	8.77746	6.57710	9.03489	8.90164	8.81930	55.34477	1050.37118	0.00000	83.43873
0.49113	8.56906	7.50419	9.98882	2.59126	7.09429	29.47306	34.22015	17.77154	10.04307	9.95154	9.40755	8.26541	7.82893	34.94987	1136.24083	1.00000	66.23246
53.49389	4.96106	10.83174	7.63339	0.39269	7.00804	-1.29243	38.32413	15.59911	5.37589	11.14287	8.79257	7.28892	9.55456	29.28485	1150.76996	0.00000	81.78238
8.88649	7.97994	7.61968	7.56662	0.43369	8.84871	2.59753	54.11819	16.55229	9.10844	11.45915	8.63076	9.74655	7.50867	59.04311	1154.18909	1.00000	70.42464
-10.95817	5.47441	8.69017	7.59253	0.42143	7.79703	-38.79084	68.47966	14.28629	8.23806	8.08575	5.18655	6.69943	9.97746	58.65557	1082.95769	0.00000	68.60884
28.71271	9.32223	8.12526	7.48706	0.48715	8.20290	77.656	57.68236	10.58326	10.03743	8.38817	8.69378	9.45106	8.56531	59.19450	1148.79912	0.00000	69.92017
37.71715	9.38484	9.83372	7.84559	0.45200	7.75756	-122.40433	44.48108	30.54656	6.47886	7.10976	10.02412	6.19306	7.05464	66.82275	1156.89480	1.00000	79.35058
-38.16604	6.52958	8.87505	8.60152	0.78107	7.28036	145.13643	33.38391	0.33444	8.44785	6.59493	9.35313	9.22763	8.37462	57.71889	1175.62810	0.00000	64.68454
51.95838	11.44270	9.00128	4.69892	0.13537	9.45436	4.47124	64.80677	11.17663	2.93550	3.43848	10.09611	8.38522	6.11216	55.02024	1057.29550	1.00000	67.96068
5.30383	8.84001	8.65278	7.44151	0.25192	9.06739	-1.98956	46.71715	10.93867	10.00660	11.57996	6.37721	9.46259	6.89014	46.26724	1129.83818	1.00000	69.71315
31.64615	9.57179	8.38524	5.77958	0.09750	5.86226	120.74221	65.89003	13.58039	7.41646	6.70133	8.31879	5.37118	7.26981	37.59812	1122.21819	1.00000	72.12293
32.5007	10.50700	8.63733	5.09663	0.13859	7.36411	-94.74049	35.83957	35.04104	5.36661	7.02115	7.66407	9.27391	8.45021	44.99761	1070.01796	1.00000	71.36254
26.44931	6.15748	10.26260	8.54635	0.73232	5.28742	91.61356	49.32237	20.69315	8.18593	10.06598	9.28597	9.33393	7.26484	50.85842	1096.41443	1.00000	77.71812
45.39402	8.59298	9.13573	7.94833	0.46653	8.03803	9.29109	58.45339	13.04809	8.02033	9.91392	8.25069	9.34295	8.46584	21.79213	1185.10236	1.00000	69.86819
31.96258	9.99362	7.98121	5.67986	0.17231	8.58721	73.97117	63.29139	12.93483	6.27651	5.25376	10.13246	6.73534	8.35179	58.19040	1072.13340	1.00000	76.70741
11.86064	9.00728	7.44754	11.05439	7.43822	8.86311	9.0027	59.90920	26.50459	11.00626	8.28563	7.72623	8.11235	7.20250	55.35110	1108.93790	1.00000	64.23799
11.8659	4.00760	8.75982	7.90978	0.48381	9.60648	34.3869	18.91973	11.73281	8.52720	11.97720	7.65623	7.87705	6.55771	64.60509	1108.89149	0.00000	79.71448
22.19303	9.81641	7.50079	6.08265	0.22402	8.80986	88.18466	47.92198	23.38383	6.31693	7.14013	8.49046	7.61195	8.44416	35.59265	1073.26982	1.00000	70.65837
32.05971	7.39145	8.32076	8.36765	0.67468	8.05952	34.8732	55.30577	18.49550	9.01626	6.51692	10.66014	4.82793	7.98467	50.49379	1105.97123	1.00000	75.66011
37.49073	9.36751	8.32378	7.42998	0.32788	9.52027	-2.77259	52.17152		8.01459	11.89845	8.74773	8.93279	10.00474	47.32815	1068.17479	1.00000	64.80559
50.11861	10.19759	9.15308	5.33063	0.19094	7.83913	-5.53715	37.42223	20.17336	10.44873	6.30878	9.29367	10.58931	9.59299	48.02575	1157.95133	0.00000	77.46766
2.41669	10.73381	9.20695	8.27426	0.64019	8.68778	30.98551	47.04986	17.15669	9.18682	7.77530	7.68756	10.75659	7.68989	40.29681	1148.79340	0.00000	67.32154
-28.44917	11.56323	8.74981	5.22310	0.27614	6.90050	-52.2	51.66062	20.20883	7.54061	8.19645	10.62596	9.06189	8.13241	54.84772	1112.16872	1.00000	56.97746
48.35149	5.41036	8.02452	9.18520	1.28133	8.22472	8.96317	35.43240	33.75715	8.56097	8.34505	9.85183	10.64521	9.47804	36.43074	1056.44241	1.00000	81.47311
-10.90889	5.79714	9.74526	10.17104	3.16888	7.70373	-37.03861	66.35268	14.88677	10.78016	8.24960	8.60292	7.46506	7.86675	42.17317	1191.66492	0.00000	64.05997
27.09978	9.54008	8.38489	6.21946	0.14663	9.30622	-82.45426	49.24988	12.64937	5.31357	3.21865	10.21180	3.28721	8.26505	61.88748	1140.81581	1.00000	76.38451
50.5107	6.61428	7.46450	7.95335	0.52438	9.96866	18.30056	48.34795	34.40456	6.17415	8.28437	5.51352	6.08077	8.92421	64.98778	1191.67539	0.00000	86.54362
10.7375	6.25915	9.07688	9.11206	1.23802	8.09590	122.9666	44.41114	16.92963	8.33045	8.96596	9.41034	9.67637	6.45280	45.29756	1139.11810	1.00000	80.08631
37.95143	6.17599	8.47177	10.89896	6.48807	7.45104	-91.77127	75.06467	20.61549	11.19246	8.63658	9.00212	8.42336	8.74737	57.25515	1073.67873	1.00000	66.38466
34.25	7.71352	7.57357	6.43822	0.22505	6.97710	135.31667	77.49571	19.89276	6.22424	9.76127	7.73830	7.41929	7.77895	44.28356	1166.11518	0.00000	70.96613
54.48147	4.86411	6.16687	9.66315	2.01510	8.80869	53.47103	49.58945	9.41549	8.58233	7.40866	9.60388	10.85225	9.18080	40.44747	1194.27503	1.00000	65.21720
-10.91722	10.90819	8.18768	7.90165	0.50179	7.26191	-37.65	57.99074	30.09490	6.06664	7.27467	12.20557	6.89060	9.94062	45.42161	1059.67558	1.00000	77.16284
52.09	4.55800	8.72836	6.42264	0.21231	6.93054	5.23333	78.64019	5.25789	6.76236	9.69777	7.01523	4.82533	6.60336	36.88780	1060.16065	0.00000	62.72138
51.82721	6.39869	6.81014	8.17032	0.47179	8.00172	107.60627	52.54339	7.07112	8.82595	8.95075	6.80876	10.46634	9.17912	45.14036	1090.63820	1.00000	82.73041
-11.48472	11.06207	7.90888	5.59100	0.16197	8.73325	-37.93278	49.36709	15.28478	5.57673	7.55076	8.88977	8.71917	8.25209	37.11659	1182.10375	1.00000	64.61758
54.58048	8.42757	6.80093	7.07545	0.18702	8.36023	16.86194	48.91499	16.66261	8.71140	6.54290	9.68905	9.37983	7.84946	60.52791	1165.61699	0.00000	80.54246
16.06213	6.95633	7.96687	7.00352	0.27553	8.76257	76.0586	57.96609	41.37968	5.21402	9.61728	8.98076	10.21553	10.41399	69.27967	1053.82433	1.00000	72.15344
5.30383	8.88540	8.21407	6.38381	0.20502	6.99059	-1.98956	67.34323	3.38645	7.31071	7.43360	8.02567	7.64505	6.35713	70.93528	1063.62506	1.00000	69.00294
33.93113	11.50807	6.91358	7.01109	0.23947	7.65414	-117.54866	58.87907	17.81386	5.02135	6.72229	11.24502	6.87834	10.04186	46.88078	1130.35687	1.00000	69.69005
9.82564	8.69038	7.56444	5.51880	0.21345	9.77073	78.25795	70.90927	3.86926	8.47306	8.97060	10.12792	9.74615	10.13653	58.30357	1131.72746	0.00000	71.84602
29.69221	9.43814	9.00763	5.60046	0.10500	7.13819	72.54566	34.14174	16.08892	6.20989	5.77305	7.90759	5.73082	7.27003	59.65886	1128.23518	1.00000	85.84536
28.54944	7.98547	7.82200	7.65216	0.39676	8.17639	-81.77285	60.16263	38.31799	5.96908	9.23822	6.65298	8.36749	8.21967	35.91089	1196.77620	0.00000	72.38017
38.55632	10.14260	7.88270	7.56528	0.39057	7.97616	69.01354	56.48895	10.89458	6.03577	10.65148	7.76323	9.98594	9.56500	61.00321	1185.93876	0.00000	71.22628
34.25628	9.31215	8.37786	6.67274	0.18299	8.17209	-78.04471	46.27236	16.71834	6.57434	5.07154	10.66705	6.36228	6.96566	40.58419	1139.51678	1.00000	71.58603
37.60876	8.62347	8.28878	8.24469	0.58489	8.51024	-77.37331	39.02463	13.03578	9.25789	11.44486	8.45334	8.71398	7.20391	30.36535	1185.08418	1.00000	79.07158
53.77166	6.87401	8.82096	10.17693	3.20079	8.14921	38.12408	37.62554	25.33325	10.87111	10.02964	10.90853	9.41300	7.44958	41.58267	1190.46282	1.00000	80.22210
20.22816	9.93328	8.74982	5.06256	0.18087	8.17014	-103.5687	50.72457	21.65317	6.36135	5.62440	8.58320	6.54369	9.81898	57.76529	1144.20891	1.00000	79.40940
43.31667	6.45198	7.27669	6.54573	0.22218	8.32685	-2.68333	61.25951	8.64596	5.65224	9.86665	7.79296	6.02122	9.35602	86.37721	1079.56671	0.00000	67.71165
50.80904	8.40768	7.31103	8.08865	0.51989	8.30922	8.77069	42.18182	8.34473	8.09257	8.15748	9.45186	6.52365	8.97035	64.68817	1067.07528	1.00000	68.83323
40.98894	9.55317	6.93167	6.00839	0.22568	10.17625	28.67582	72.03286	2.63127	8.75845	6.00605	9.95726	9.73442	5.73150	59.56581	1130.85874	0.00000	60.67547
-8.76194	8.24254	9.24850	8.85467	0.98716	7.42112	-63.90389	71.31219	28.87489	8.50752	7.91648	8.64104	9.43569	7.38891	43.24362	1151.60577	0.00000	72.16856
26.91756	7.03596	8.08591	10.17359	3.14553	9.60914	-82.07842	26.57481	-5.36034	10.71272	9.22758	9.67632	9.14902	9.55345	43.93997	1185.87158	1.00000	62.17151
-6.91806	7.80086	8.67088	7.45113	0.25144	7.03503	106.92667	58.00962	23.08536	6.11707	9.26371	6.95120	7.96261	7.97861	50.21633	1164.75776	0.00000	74.58912
48.52961	8.86650	8.42921	7.05560	0.29648	7.36218	12.16179	53.22340	20.23091	3.53587	9.85732	8.58663	7.79611	6.61188	54.05789	1053.04083	0.00000	78.77659
4.96667	10.09247	9.03777	7.80672	0.35259	8.30308	10.7	50.97132	13.82273	5.43358	8.34846	9.44573	9.10179	7.15593	45.11243	1162.43909	1.00000	63.66155
48.78232	5.49460	7.78151	7.32118	0.26203	9.31170	9.17702	59.60927	3.49644	9.17808	10.09432	5.66334	5.96826	8.02201	68.30145	1165.50841	0.00000	68.50578
4.94273	9.07457	8.63848	6.74433	0.25924	7.33725	15.87735	59.30415	11.58360	8.90752	7.03461	9.88339	8.50493	6.87141	53.02501	1064.22194	0.00000	70.50870
36	7.87365	9.14042	7.42783	0.36086	7.42738	139.55722	75.01212	32.57994	8.79549	8.72066	8.89308	9.43689	6.76386	47.57620	1118.63313	1.00000	76.37044
41.24255	6.91445	6.14903	9.93553	2.50367	8.17920	-82.61573	60.62449	18.17882	11.21065	8.86008	7.29553	9.23679	7.97944	44.95002	1101.90057	1.00000	67.01643
-10.33333	9.67614	9.38475	8.88551	0.96436	8.19838	39.28333	58.79054	14.58375	7.04968	7.08028	12.49100	5.17265	7.04531	51.29332	1151.78538	1.00000	79.55143
23.07492	6.77936	9.61930	6.98998	0.23514	6.65379	88.28637	38.35240	10.61828	9.53918	6.87965	9.67473	9.60798	8.95223	28.59875	1095.35803	0.00000	69.70879
5.4709	4.43048	7.74139	5.07165	0.22484	6.12762	100.24529	76.66050	18.71499	6.45893	10.85915	8.26034	3.46315	8.53819	29.37600	1122.92081	0.00000	76.68833
0.49113	8.20382	7.87115	9.17322	1.25605	7.47973	29.47306	73.34080	11.85209	7.40972	9.05427	9.54251	8.48161	7.43401	54.37721	1069.09940	1.00000	83.11865
45.39402	10.27534	8.57429	7.61862	0.32283	7.87617	9.29109	38.13562	20.56672	9.29027	8.11399	8.09257	10.73380	9.40983	52.85914	1153.27280	0.00000	69.70379
46.18396	12.54457	6.81208	5.12652	0.13672	9.97220	6.10237	71.16937	13.47363	3.87531	4.77281	11.05307	6.29210	10.16479	50.12307	1120.74797	1.00000	53.97384
-10.90889	8.99435	8.87691	8.88345	0.85800	8.54895	-37.03861	38.18537	17.60031	10.98725	12.59726	9.57800	8.13637	6.82383	65.27827	1190.50615	1.00000	70.65868
41.91738	8.13589	7.81360	5.76901	0.11551	8.18181	3.1631	42.42892	7.36547	7.41645	8.16758	10.73418	9.09114	6.71868	41.99633	1156.29576	0.00000	78.85650
10.22677	4.56282	8.42974	9.59932	1.87020	8.63873	-67.33122	39.80156	13.99739	9.82024	8.80162	10.19988	10.48844	8.61183	64.29992	1140.24220	1.00000	66.70943
48.86667	7.29827	8.97439	8.81451	0.85857	7.81042	2.08333	47.97292	28.84616	9.49391	8.94148	9.38869	6.75555	9.77537	60.03231	1163.19134	1.00000	64.44946
-4.5833	7.72221	8.86876	6.06730	0.22159	8.40655	15.16554	51.42332	21.45270	7.16678	8.55737	6.57215	7.02284	7.38231	42.40052	1166.10952	0.00000	72.24785
47.64995	9.94382	9.20548	5.41899	0.28655	6.46832	-117.23991	42.94270	11.60642	7.61532	6.87621	8.72727	6.18286	9.06628	40.36494	1122.46773	1.00000	56.06627
30.16688	10.02900	8.54410	7.24446		8.33172	-96.39774	51.98316	17.53619	5.74931	6.12697	10.73019	6.20458	6.91809	53.77402	1121.30606	1.00000	63.71344
42.06166	9.08478	8.78732	6.69697	0.28413	7.48591	-1.60452	34.20020	7.95300	8.70648	5.94749	9.35043	10.50714	9.17404	31.72227	1050.57351	0.00000	71.49525
29.84576	10.12659	8.08449	6.23801	0.24657	9.19486	-90.10674	33.72659	-7.17622	9.34457	6.91986	8.82971	10.95965	9.75455	44.92617	1050.50140	0.00000	78.40507
-26.93366	9.55388	8.68301	8.48134	0.70623	8.29724	29.24152	74.01589	6.16449	7.93770	6.33740	12.93707	2.93327	6.79646	41.86666	1123.87067	1.00000	68.17909
53.6052	7.75060	9.08406	6.98782	0.25809	5.96064	10.03988	68.27962	11.00010	9.37934	6.74051	9.59872	9.50250	6.91095	44.67000	1063.57191	0.00000	67.21198
44.85278	6.84766	9.63251	10.72204	5.37817	9.08289	65.50917	62.99893	18.19826	8.87657	6.14650	8.40004	8.55633	7.11869	54.49671	1198.31959	0.00000	
26.68451	7.22913	7.34490	7.26911	0.31402	7.27481	-80.66756	48.65133	20.06995	5.44817	8.57167	6.74951	6.97885	7.78556	33.50933	1129.85178	0.00000	64.32564
23.07492	8.88100	8.46035	9.21760	1.36358	7.75580	88.28637	60.20128	4.98077	7.54044	8.92650	10.80680	7.53787	7.49563	41.45290	1161.16613	1.00000	73.72181
32.17629	9.18651	8.42832	6.05006	0.13501	7.97541	75.06583	64.54503	7.53372	6.89446	8.67531	6.57298	9.30174	8.93807	56.66343	1069.13597	1.00000	78.87107
25.95533	9.28266	8.22737	5.23115	0.14096	9.07076	68.88871	64.11849	30.68417	9.97406	5.66958	10.64277	8.21744	7.63272	38.52487	1083.53499	0.00000	94.24501
11.50526	10.43023	8.18627	5.44499	0.11393	9.34950	77.23826	47.17034	5.08276	8.28936	9.49209	8.98527	11.95403	6.87948	60.32300	1187.46623	0.00000	67.63879
53.93361	8.72734	6.81250	8.47427	0.70871	8.92857	37.92792	88.04864	32.25870	9.50914	10.56696	8.12891	9.42458	8.62180	45.70763	1155.35385	1.00000	79.07513
53.77166	10.76502	5.34238	5.85722	0.18937	7.47052	38.12408	38.67150	11.35887	9.84217	7.26531	9.08790	10.18625	9.80696	32.77922	1139.44678	0.00000	78.19849
32.42067	3.00633	6.67016	9.99701	2.73813	8.68495	-104.22884	52.30735	17.04475	8.45902	6.87203	11.39131	11.07954	8.76349	55.97101	1140.52685	1.00000	79.65202
4.92675	3.84265	8.40260	9.87937	2.41617	9.90597	6.26764	75.24181	0.48597	8.36844	7.52903	11.09417	10.35251	7.72609	43.42851	1185.36892	1.00000	83.62660
41.50343	8.50218	5.97447	8.43957	0.70395	9.63509	-74.01042	49.40859	18.52821	6.20160	8.18157	8.40180	9.99436	6.66950	48.51390	1078.05406	1.00000	63.64032
41.57439	8.94093	7.46011	9.91890	2.44664	8.23988	24.71204	59.55120	28.67337	13.13816	10.04584	6.54958	8.97409	6.71815	52.43835	1124.30712	1.00000	75.34060
35.20889	5.65591	7.52193	8.24893	0.63579	8.50501	111.73861	55.93213	15.99513	6.29310	10.49087	7.62649	7.92359	7.33687	39.16654	1118.33369	0.00000	76.44811
-8.66667	9.65075	10.84073	7.42909	0.29135	8.04276	-35.71667	69.13057	12.48363	6.67154	6.90792	9.84926	5.14390	5.64782	42.41066	1188.01336	1.00000	67.68619
14.0823	6.59971	8.27077	8.49520	0.69855	9.01895	98.19151	46.37166	8.66913	8.00762	10.78087	10.62090	9.10340	9.11743	62.20245	1114.29633	1.00000	87.12711
29.69221	8.47213	7.26047	8.56681		9.40976	72.54566	61.07670	8.59508	8.91771	8.46638	11.15298	6.98906	7.74068	37.53574	1165.88097	1.00000	76.07281
45.9836	5.52665	6.75437	11.45894	11.11187	8.79955	12.70038	44.62955	8.94969	9.00173	6.38575	11.39438	9.78821	9.35473	27.21871	1106.59186	1.00000	87.12219
51.12794	8.53488	7.45296	7.22354	0.31043	8.59162	4.21372	65.96388	7.29132	7.18551	6.05763	9.65386	5.47277	8.52115	63.06178	1104.90433	1.00000	85.67801
48.52961	4.88571	8.97878	8.76205	0.91020	8.88675	12.16179	76.04715	21.88691	8.51002	8.87396	10.10954	10.80681	8.61163	68.31214	1114.54215	1.00000	74.20536
41.85059	6.43906	9.06328	9.59083	1.74159	7.79667	-87.882	45.82163	14.77797	7.37060	10.69487	6.62531	10.19342	8.24740	50.72034	1157.70814	0.00000	80.87052
34.95303	8.39901	7.67783	7.08467	0.22799	6.46448	-120.43572	59.24178	20.58237	9.95257	5.86858	10.00482	7.56360	6.58389	55.71867	1079.62615	0.00000	59.50221
30.46907	9.09240	8.87463	7.04771	0.26358	5.78975	70.96699	67.18652	-11.13691	8.21170	8.09012	9.08329	10.28335	7.76528	65.30973	1199.29302	0.00000	76.14489
65.93381	9.04463	8.08291	7.74969	0.42830	6.85302	111.4834	53.21924	25.84900	7.53166	7.35811	10.54337	6.62254	7.65776	55.53104	1093.19869	1.00000	80.35296
11.86064	11.26748	8.54185	9.39304	1.52951	7.37253	9.0027	49.27331	13.42105	10.32177	11.55263	8.16679	7.16712	7.59688	66.14565	1102.55555	1.00000	72.95725
55.62047	5.41753	8.98837	10.20192	3.22387	7.28302	37.49338	65.87080	20.12423	8.44431	7.43200	8.69637	9.01472	6.81712	49.74957	1050.51207	0.00000	79.27748
28.71271	9.49116	7.84463	7.38020	0.35343	6.02341	77.656	57.51405	-1.13494	6.55108	6.22659	10.80861	6.44458	7.17961	63.27135	1186.48373	1.00000	64.05625
2.2139	9.67887	7.14103	8.18532	0.60095	8.44830	102.3278	86.79879	7.77963	9.55479	7.15508	9.09206	8.03194	9.87974	58.25033	1093.05305	0.00000	71.51545
